,loss_of_supply,soc,battery_kwh,solar_generation_kw,load_demand_kw,pv_to_load_kw,pv_to_battery_kw,battery_to_load_kw,grid_to_load_kw,unmet_load_kw,can_charge,Grid,PCC_Breaker,Islanding_Controller,PV_Array,PV_Inverter,Battery_Pack,BMS,PCS
06.04.2026 17:00,0,5.469663693,1.093932739,1.337916104,2.637142546,1.337916104,0,1.299226442,0,0,0,1,1,1,1,1,1,1,1
06.04.2026 18:00,0,0,0,0.961737386,2.120829897,0.961737386,0,1.039236102,0.119856409,0,0,1,1,1,1,1,1,1,1
06.04.2026 19:00,0,0,0,0,2.241790796,0,0,0,2.241790796,0,0,1,1,1,1,1,1,1,1
06.04.2026 20:00,0,0,0,0,2.066615817,0,0,0,2.066615817,0,0,1,1,1,1,1,1,1,1
06.04.2026 21:00,0,0,0,0,1.813468686,0,0,0,1.813468686,0,0,1,1,1,1,1,1,1,1
06.04.2026 22:00,0,0,0,0,1.113543083,0,0,0,1.113543083,0,0,1,1,1,1,1,1,1,1
06.04.2026 23:00,0,0,0,0,1.241911097,0,0,0,1.241911097,0,0,1,1,1,1,1,1,1,1
07.04.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
07.04.2026 01:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
07.04.2026 02:00,0,0,0,0,1.347475922,0,0,0,1.347475922,0,0,1,1,1,1,1,1,1,1
07.04.2026 03:00,0,0,0,0,1.418781368,0,0,0,1.418781368,0,0,1,1,1,1,1,1,1,1
07.04.2026 04:00,0,0,0,0,2.02115014,0,0,0,2.02115014,0,0,1,1,1,1,1,1,1,1
07.04.2026 05:00,0,0,0,0,2.312801016,0,0,0,2.312801016,0,0,1,1,1,1,1,1,1,1
07.04.2026 06:00,0,0,0,0.972165476,2.255837239,0.972165476,0,0,1.283671763,0,0,1,1,1,1,1,1,1,1
07.04.2026 07:00,0,0,0,1.154092104,2.456076025,1.154092104,0,0,1.30198392,0,0,1,1,1,1,1,1,1,1
07.04.2026 08:00,0,0,0,2.038433158,2.92728324,2.038433158,0,0,0.888850083,0,0,1,1,1,1,1,1,1,1
07.04.2026 09:00,0,1.38497573,0.276995146,3.356423342,3.064849505,3.064849505,0.291573838,0,0,0,1,1,1,1,1,1,1,1,1
07.04.2026 10:00,0,1.069366799,0.21387336,3.644548607,3.704514304,3.644548607,0,0.059965697,0,0,0,1,1,1,1,1,1,1,1
07.04.2026 11:00,0,1.507186322,0.301437264,3.872500909,3.780328377,3.780328377,0.092172531,0,0,0,1,1,1,1,1,1,1,1,1
07.04.2026 12:00,0,4.938998304,0.987799661,4.456424479,3.733937746,3.733937746,0.722486733,0,0,0,1,1,1,1,1,1,1,1,1
07.04.2026 13:00,0,11.71710984,2.343421968,5.003697174,3.576726324,3.576726324,1.42697085,0,0,0,1,1,1,1,1,1,1,1,1
07.04.2026 14:00,0,10.89403727,2.178807454,3.187722985,3.344106773,3.187722985,0,0.156383788,0,0,0,1,1,1,1,1,1,1,1
07.04.2026 15:00,0,12.24621754,2.449243509,3.395911283,3.111241752,3.111241752,0.284669531,0,0,0,1,1,1,1,1,1,1,1,1
07.04.2026 16:00,0,6.360390847,1.272078169,2.2263358,3.344642872,2.2263358,0,1.118307072,0,0,0,1,1,1,1,1,1,1,1
07.04.2026 17:00,0,1.896497009,0.379299402,1.629111316,2.477251146,1.629111316,0,0.848139829,0,0,0,1,1,1,1,1,1,1,1
07.04.2026 18:00,0,0,0,0.7518811,2.000441329,0.7518811,0,0.360334432,0.888225797,0,0,1,1,1,1,1,1,1,1
07.04.2026 19:00,0,0,0,0,2.190433119,0,0,0,2.190433119,0,0,1,1,1,1,1,1,1,1
07.04.2026 20:00,0,0,0,0,1.791513725,0,0,0,1.791513725,0,0,1,1,1,1,1,1,1,1
07.04.2026 21:00,0,0,0,0,1.30759166,0,0,0,1.30759166,0,0,1,1,1,1,1,1,1,1
07.04.2026 22:00,0,0,0,0,1.017334616,0,0,0,1.017334616,0,0,1,1,1,1,1,1,1,1
07.04.2026 23:00,0,0,0,0,1.278574977,0,0,0,1.278574977,0,0,1,1,1,1,1,1,1,1
08.04.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
08.04.2026 01:00,0,0,0,0,1.434754199,0,0,0,1.434754199,0,0,1,1,1,1,1,1,1,1
08.04.2026 02:00,0,0,0,0,1.198462568,0,0,0,1.198462568,0,0,1,1,1,1,1,1,1,1
08.04.2026 03:00,0,0,0,0,1.206642221,0,0,0,1.206642221,0,0,1,1,1,1,1,1,1,1
08.04.2026 04:00,0,0,0,0,1.391974644,0,0,0,1.391974644,0,0,1,1,1,1,1,1,1,1
08.04.2026 05:00,0,0,0,0,1.936375756,0,0,0,1.936375756,0,0,1,1,1,1,1,1,1,1
08.04.2026 06:00,0,0,0,1.032254781,2.637910612,1.032254781,0,0,1.605655831,0,0,1,1,1,1,1,1,1,1
08.04.2026 07:00,0,0,0,1.350368054,2.892663818,1.350368054,0,0,1.542295764,0,0,1,1,1,1,1,1,1,1
08.04.2026 08:00,0,0,0,2.391873641,3.252804162,2.391873641,0,0,0.860930521,0,0,1,1,1,1,1,1,1,1
08.04.2026 09:00,0,0,0,2.56917332,3.231886449,2.56917332,0,0,0.662713129,0,0,1,1,1,1,1,1,1,1
08.04.2026 10:00,0,3.086393861,0.617278772,4.250397825,3.600630696,3.600630696,0.649767129,0,0,0,1,1,1,1,1,1,1,1,1
08.04.2026 11:00,0,6.308705868,1.261741174,4.237835739,3.559454264,3.559454264,0.678381475,0,0,0,1,1,1,1,1,1,1,1,1
08.04.2026 12:00,0,11.55661623,2.311323245,4.527529487,3.422706254,3.422706254,1.104823233,0,0,0,1,1,1,1,1,1,1,1,1
08.04.2026 13:00,0,0,0,4.434113464,3.922105367,0,0,2.195757083,1.726348284,0,0,1,1,1,1,0,1,1,1
08.04.2026 14:00,0,0,0,3.601265743,3.693093522,0,0,0,3.693093522,0,0,1,1,1,1,0,1,1,1
08.04.2026 15:00,0,0,0,3.003344427,3.567871679,0,0,0,3.567871679,0,0,1,1,1,1,0,1,1,1
08.04.2026 16:00,0,0,0,2.34426138,2.765500621,0,0,0,2.765500621,0,0,1,1,1,1,0,1,1,1
08.04.2026 17:00,0,0,0,1.410632562,2.624909578,0,0,0,2.624909578,0,0,1,1,1,1,0,1,1,1
08.04.2026 18:00,0,0,0,0.804225445,2.12573187,0,0,0,2.12573187,0,0,1,1,1,1,0,1,1,1
08.04.2026 19:00,0,0,0,0,2.081988848,0,0,0,2.081988848,0,0,1,1,1,1,0,1,1,1
08.04.2026 20:00,0,0,0,0,1.891316544,0,0,0,1.891316544,0,0,1,1,1,1,0,1,1,1
08.04.2026 21:00,0,0,0,0,1.643896635,0,0,0,1.643896635,0,0,1,1,1,1,0,1,1,1
08.04.2026 22:00,0,0,0,0,1.658303899,0,0,0,1.658303899,0,0,1,1,1,1,0,1,1,1
08.04.2026 23:00,0,0,0,0,1.315560234,0,0,0,1.315560234,0,0,1,1,1,1,0,1,1,1
09.04.2026 00:00,0,0,0,0,1.160518069,0,0,0,1.160518069,0,0,1,1,1,1,0,1,1,1
09.04.2026 01:00,0,0,0,0,1.312028867,0,0,0,1.312028867,0,0,1,1,1,1,0,1,1,1
09.04.2026 02:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1
09.04.2026 03:00,0,0,0,0,1.583552829,0,0,0,1.583552829,0,0,1,1,1,1,0,1,1,1
09.04.2026 04:00,0,0,0,0,1.985709929,0,0,0,1.985709929,0,0,1,1,1,1,1,1,1,1
09.04.2026 05:00,0,0,0,0,1.684856076,0,0,0,1.684856076,0,0,1,1,1,1,1,1,1,1
09.04.2026 06:00,0,0,0,0.999239771,2.467014069,0.999239771,0,0,1.467774298,0,0,1,1,1,1,1,1,1,1
09.04.2026 07:00,0,0,0,1.261303162,2.482433003,1.261303162,0,0,1.221129841,0,0,1,1,1,1,1,1,1,1
09.04.2026 08:00,0,0,0,2.064554605,2.706983919,2.064554605,0,0,0.642429314,0,0,1,1,1,1,1,1,1,1
09.04.2026 09:00,0,0,0,2.974470366,3.572103663,2.974470366,0,0,0.597633297,0,0,1,1,1,1,1,1,1,1
09.04.2026 10:00,0,2.898827849,0.57976557,3.841450918,3.231171371,3.231171371,0.610279547,0,0,0,1,1,1,1,1,1,1,1,1
09.04.2026 11:00,0,7.865548689,1.573109738,4.820414662,3.774789222,3.774789222,1.04562544,0,0,0,1,1,1,1,1,1,1,1,1
09.04.2026 12:00,0,16.70390883,3.340781766,5.153037546,3.292330148,3.292330148,1.860707398,0,0,0,1,1,1,1,1,1,1,1,1
09.04.2026 13:00,0,16.70390883,3.340781766,4.566602023,3.726087374,3.726087374,0,0,0,0,0,1,1,1,1,1,1,0,1
09.04.2026 14:00,0,16.70390883,3.340781766,4.433829347,3.278802607,3.278802607,0,0,0,0,0,1,1,1,1,1,1,0,1
09.04.2026 15:00,0,16.70390883,3.340781766,3.507536981,2.985140948,2.985140948,0,0,0,0,0,1,1,1,1,1,1,0,1
09.04.2026 16:00,0,16.70390883,3.340781766,2.442485217,2.885333696,2.442485217,0,0,0.44284848,0,0,1,1,1,1,1,1,0,1
09.04.2026 17:00,0,16.70390883,3.340781766,1.449201072,2.436978354,1.449201072,0,0,0.987777282,0,0,1,1,1,1,1,1,0,0
09.04.2026 18:00,0,16.70390883,3.340781766,1.101685976,2.690145769,1.101685976,0,0,1.588459793,0,0,1,1,1,1,1,1,0,0
09.04.2026 19:00,0,5.161646911,1.032329382,0,2.193029764,0,0,2.193029764,0,0,0,1,1,1,1,1,1,1,1
09.04.2026 20:00,0,0,0,0,1.909837755,0,0,0.980712913,0.929124842,0,0,1,1,1,1,1,1,1,1
09.04.2026 21:00,0,0,0,0,1.728355894,0,0,0,1.728355894,0,0,1,1,1,1,1,1,1,1
09.04.2026 22:00,0,0,0,0,1.247875833,0,0,0,1.247875833,0,0,1,1,1,1,1,1,1,1
09.04.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
10.04.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
10.04.2026 01:00,0,0,0,0,1.470204628,0,0,0,1.470204628,0,0,1,1,1,1,1,1,1,1
10.04.2026 02:00,0,0,0,0,1.193191127,0,0,0,1.193191127,0,0,1,1,1,1,1,1,1,1
10.04.2026 03:00,0,0,0,0,1.346604908,0,0,0,1.346604908,0,0,1,1,1,0,1,1,1,1
10.04.2026 04:00,0,0,0,0,2.073931814,0,0,0,2.073931814,0,0,1,1,1,0,1,1,1,1
10.04.2026 05:00,0,0,0,0,1.715071898,0,0,0,1.715071898,0,0,1,1,1,0,1,1,1,1
10.04.2026 06:00,0,0,0,1.003758394,2.048524543,0,0,0,2.048524543,0,0,1,1,1,0,1,1,1,1
10.04.2026 07:00,0,0,0,1.608737231,2.588060894,0,0,0,2.588060894,0,0,1,1,1,0,1,1,1,1
10.04.2026 08:00,0,0,0,2.110656449,3.355755403,0,0,0,3.355755403,0,0,1,1,1,0,1,1,1,1
10.04.2026 09:00,0,0,0,3.436438047,3.345422599,0,0,0,3.345422599,0,0,1,1,1,0,1,1,1,1
10.04.2026 10:00,0,0,0,4.547032205,3.832016694,0,0,0,3.832016694,0,0,1,1,1,0,1,1,1,1
10.04.2026 11:00,0,0,0,4.330288116,3.910242637,0,0,0,3.910242637,0,0,1,1,1,0,1,1,1,1
10.04.2026 12:00,0,0,0,4.836376618,3.423838999,0,0,0,3.423838999,0,0,1,1,1,0,1,1,1,1
10.04.2026 13:00,0,0,0,5.161254612,3.63482167,0,0,0,3.63482167,0,0,1,1,1,0,1,1,1,1
10.04.2026 14:00,0,0,0,3.844853962,3.222317708,0,0,0,3.222317708,0,0,1,1,1,0,1,1,1,1
10.04.2026 15:00,0,0,0,3.558065407,3.382983149,0,0,0,3.382983149,0,0,1,1,1,0,1,1,1,1
10.04.2026 16:00,0,0,0,2.064823804,3.047387528,0,0,0,3.047387528,0,0,1,1,1,0,1,1,1,1
10.04.2026 17:00,0,0,0,1.314079089,2.767336667,0,0,0,2.767336667,0,0,1,1,1,0,1,1,1,1
10.04.2026 18:00,0,0,0,1.142278459,2.09326,1.142278459,0,0,0.950981541,0,0,1,1,1,1,1,1,1,1
10.04.2026 19:00,0,0,0,0,1.704419479,0,0,0,1.704419479,0,0,1,1,1,1,1,1,1,1
10.04.2026 20:00,0,0,0,0,1.464143796,0,0,0,1.464143796,0,0,1,1,1,1,1,1,1,1
10.04.2026 21:00,0,0,0,0,1.242856993,0,0,0,1.242856993,0,0,1,1,1,1,1,1,1,1
10.04.2026 22:00,0,0,0,0,1.439743638,0,0,0,1.439743638,0,0,1,1,1,1,1,1,1,1
10.04.2026 23:00,0,0,0,0,1.511105802,0,0,0,1.511105802,0,0,1,1,1,1,1,1,1,1
11.04.2026 00:00,0,0,0,0,1.096866673,0,0,0,1.096866673,0,0,1,1,1,1,1,1,1,1
11.04.2026 01:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
11.04.2026 02:00,0,0,0,0,1.602750356,0,0,0,1.602750356,0,0,1,1,1,1,1,1,1,1
11.04.2026 03:00,0,0,0,0,1.365131308,0,0,0,1.365131308,0,0,1,1,1,1,1,1,1,1
11.04.2026 04:00,1,0,0,0,1.946006729,0,0,0,0,1.946006729,0,1,1,0,1,1,1,1,1
11.04.2026 05:00,0,0,0,0,1.685517816,0,0,0,1.685517816,0,0,1,1,1,1,1,1,1,1
11.04.2026 06:00,0,0,0,1.095816386,2.723156054,1.095816386,0,0,1.627339668,0,0,1,1,1,1,1,1,1,1
11.04.2026 07:00,0,0,0,1.791658291,2.913725353,1.791658291,0,0,1.122067063,0,0,1,1,1,1,1,1,1,1
11.04.2026 08:00,0,0,0,1.967811201,2.899165942,1.967811201,0,0,0.931354741,0,0,1,1,1,1,1,1,1,1
11.04.2026 09:00,0,0,0,2.594594283,3.099880052,2.594594283,0,0,0.505285768,0,0,1,1,1,1,1,1,1,1
11.04.2026 10:00,0,0,0,3.817978648,3.820328561,3.817978648,0,0,0,0.002349913,0,1,1,1,1,1,1,1,1
11.04.2026 11:00,0,6.835741821,1.367148364,4.795763972,3.35666043,3.35666043,1.439103541,0,0,0,1,1,1,1,1,1,1,1,1
11.04.2026 12:00,0,15.89112935,3.178225869,5.291888174,3.385490801,3.385490801,1.906397373,0,0,0,1,1,1,1,1,1,1,1,1
11.04.2026 13:00,0,22.4765724,4.495314481,5.289434267,3.903025203,3.903025203,1.386409065,0,0,0,1,1,1,1,1,1,1,1,1
11.04.2026 14:00,0,25.54792655,5.10958531,3.74576929,3.099168418,3.099168418,0.646600873,0,0,0,1,1,1,1,1,1,1,1,1
11.04.2026 15:00,0,24.33476927,4.866953854,3.346150124,3.576650007,3.346150124,0,0.230499883,0,0,0,1,1,1,1,1,1,1,1
11.04.2026 16:00,0,22.04480941,4.408961883,2.298232691,2.733325063,2.298232691,0,0.435092373,0,0,0,1,1,1,1,1,1,1,1
11.04.2026 17:00,0,17.85859886,3.571719772,1.575658595,2.371038599,1.575658595,0,0.795380005,0,0,0,1,1,1,1,1,1,1,1
11.04.2026 18:00,0,9.291482701,1.85829654,0.969246166,2.596998236,0.969246166,0,1.62775207,0,0,0,1,1,1,1,1,1,1,1
11.04.2026 19:00,0,0,0,0,2.08775864,0,0,1.765381713,0.322376927,0,0,1,1,1,1,1,1,1,1
11.04.2026 20:00,0,0,0,0,1.816702452,0,0,0,1.816702452,0,0,1,1,1,1,1,1,1,1
11.04.2026 21:00,0,0,0,0,1.76755517,0,0,0,1.76755517,0,0,1,1,1,1,1,1,1,1
11.04.2026 22:00,0,0,0,0,1.55016604,0,0,0,1.55016604,0,0,1,1,1,1,1,1,1,1
11.04.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
12.04.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
12.04.2026 01:00,0,0,0,0,1.427620334,0,0,0,1.427620334,0,0,1,1,1,1,1,1,1,1
12.04.2026 02:00,0,0,0,0,1.506701396,0,0,0,1.506701396,0,0,1,1,1,1,1,1,1,1
12.04.2026 03:00,0,0,0,0,1.176585834,0,0,0,1.176585834,0,0,1,1,1,1,1,1,1,1
12.04.2026 04:00,0,0,0,0,2.117570688,0,0,0,2.117570688,0,0,1,1,1,1,1,1,1,1
12.04.2026 05:00,0,0,0,0,2.173335227,0,0,0,2.173335227,0,0,1,1,1,1,1,1,1,1
12.04.2026 06:00,0,0,0,1.046644652,2.482083419,1.046644652,0,0,1.435438767,0,0,1,1,1,1,1,1,1,1
12.04.2026 07:00,0,0,0,1.431209941,2.345349154,1.431209941,0,0,0.914139213,0,0,1,1,1,1,1,1,1,1
12.04.2026 08:00,0,0,0,2.449270361,2.902888147,0,0,0,2.902888147,0,0,1,1,1,1,0,1,1,1
12.04.2026 09:00,0,0,0,3.332377785,3.428305044,0,0,0,3.428305044,0,0,1,1,1,1,0,1,1,1
12.04.2026 10:00,0,0,0,4.054846526,3.76487495,0,0,0,3.76487495,0,0,1,1,1,0,0,1,1,1
12.04.2026 11:00,0,0,0,4.289112149,3.564165125,0,0,0,3.564165125,0,0,1,1,1,0,0,1,1,1
12.04.2026 12:00,0,0,0,4.175065045,3.802085703,0,0,0,3.802085703,0,0,1,1,1,0,0,1,1,1
12.04.2026 13:00,0,0,0,4.210006849,3.493399463,0,0,0,3.493399463,0,0,1,1,1,0,0,1,1,1
12.04.2026 14:00,0,0,0,3.638830162,3.463756522,0,0,0,3.463756522,0,0,1,1,1,0,0,1,1,1
12.04.2026 15:00,0,0,0,3.417259468,2.982182327,0,0,0,2.982182327,0,0,1,1,1,0,0,1,1,1
12.04.2026 16:00,0,0,0,2.006224165,2.780299363,0,0,0,2.780299363,0,0,1,1,1,0,1,1,1,1
12.04.2026 17:00,0,0,0,1.361422014,2.886062921,0,0,0,2.886062921,0,0,1,1,1,0,1,1,1,1
12.04.2026 18:00,0,0,0,1.067899815,2.226299868,0,0,0,2.226299868,0,0,1,1,1,0,1,1,1,1
12.04.2026 19:00,0,0,0,0,1.816658927,0,0,0,1.816658927,0,0,1,1,1,0,1,1,1,1
12.04.2026 20:00,0,0,0,0,1.969298339,0,0,0,1.969298339,0,0,1,1,1,0,1,1,1,1
12.04.2026 21:00,0,0,0,0,1.51547965,0,0,0,1.51547965,0,0,1,1,1,0,1,1,1,1
12.04.2026 22:00,0,0,0,0,1.507304174,0,0,0,1.507304174,0,0,1,1,1,0,1,1,1,1
12.04.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
13.04.2026 00:00,0,0,0,0,1.198177249,0,0,0,1.198177249,0,0,1,1,1,0,1,1,1,1
13.04.2026 01:00,0,0,0,0,1.051943814,0,0,0,1.051943814,0,0,1,1,1,0,1,1,1,1
13.04.2026 02:00,0,0,0,0,1.149156514,0,0,0,1.149156514,0,0,1,1,1,0,1,1,1,1
13.04.2026 03:00,0,0,0,0,1.176559745,0,0,0,1.176559745,0,0,1,1,1,0,1,1,1,0
13.04.2026 04:00,0,0,0,0,1.906712765,0,0,0,1.906712765,0,0,1,1,1,0,1,1,1,0
13.04.2026 05:00,0,0,0,0,2.117944487,0,0,0,2.117944487,0,0,1,1,1,0,1,1,1,0
13.04.2026 06:00,0,0,0,1.09040504,2.715274308,0,0,0,2.715274308,0,0,1,1,1,0,1,1,1,0
13.04.2026 07:00,0,0,0,1.379595243,2.359262505,0,0,0,2.359262505,0,0,1,1,1,0,1,1,1,1
13.04.2026 08:00,0,0,0,2.06680039,2.842605516,0,0,0,2.842605516,0,0,1,1,1,0,1,1,1,1
13.04.2026 09:00,0,0,0,3.645638185,2.931844989,0,0,0,2.931844989,0,0,1,1,1,0,1,1,1,1
13.04.2026 10:00,0,0,0,3.760357806,3.737261939,0,0,0,3.737261939,0,0,1,1,1,0,1,1,1,1
13.04.2026 11:00,0,0,0,4.247261986,3.641731737,0,0,0,3.641731737,0,0,1,1,1,0,1,1,1,1
13.04.2026 12:00,0,0,0,4.701128183,3.731581402,0,0,0,3.731581402,0,0,1,1,1,0,1,1,1,1
13.04.2026 13:00,0,0,0,3.875478073,3.246550254,0,0,0,3.246550254,0,0,1,1,1,0,1,1,1,1
13.04.2026 14:00,0,0,0,4.422488066,3.170929602,0,0,0,3.170929602,0,0,1,1,1,0,1,1,1,1
13.04.2026 15:00,0,0,0,2.642276068,3.281106834,0,0,0,3.281106834,0,0,1,1,1,0,1,1,1,1
13.04.2026 16:00,0,0,0,2.375552645,3.304490989,0,0,0,3.304490989,0,0,1,1,1,0,1,1,1,1
13.04.2026 17:00,0,0,0,1.611922765,2.50552037,0,0,0,2.50552037,0,0,1,1,1,0,1,1,1,1
13.04.2026 18:00,0,0,0,0.933442368,2.36071777,0,0,0,2.36071777,0,0,1,1,1,0,1,1,1,1
13.04.2026 19:00,0,0,0,0,2.019896482,0,0,0,2.019896482,0,0,1,1,1,0,1,1,1,1
13.04.2026 20:00,0,0,0,0,1.448868912,0,0,0,1.448868912,0,0,1,1,1,0,1,1,1,1
13.04.2026 21:00,0,0,0,0,1.347015181,0,0,0,1.347015181,0,0,1,1,1,0,1,1,1,1
13.04.2026 22:00,0,0,0,0,1.267059099,0,0,0,1.267059099,0,0,1,1,1,0,1,1,1,1
13.04.2026 23:00,0,0,0,0,1.151728469,0,0,0,1.151728469,0,0,1,1,1,0,1,1,1,1
14.04.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
14.04.2026 01:00,0,0,0,0,1.113217355,0,0,0,1.113217355,0,0,1,1,1,0,1,1,1,1
14.04.2026 02:00,0,0,0,0,1.162834064,0,0,0,1.162834064,0,0,1,1,1,0,1,1,1,1
14.04.2026 03:00,1,0,0,0,1.116373704,0,0,0,0,1.116373704,0,1,0,1,0,1,1,1,1
14.04.2026 04:00,0,0,0,0,1.633720964,0,0,0,1.633720964,0,0,1,1,1,0,1,1,1,1
14.04.2026 05:00,0,0,0,0,1.972803624,0,0,0,1.972803624,0,0,1,1,1,0,1,1,1,1
14.04.2026 06:00,0,0,0,1.157110223,2.169452814,0,0,0,2.169452814,0,0,1,1,1,0,1,1,1,1
14.04.2026 07:00,0,0,0,1.678178724,2.382948491,1.678178724,0,0,0.704769766,0,0,1,1,1,1,1,1,1,1
14.04.2026 08:00,0,0,0,2.166242363,2.839290562,2.166242363,0,0,0.673048199,0,0,1,1,1,1,1,1,1,1
14.04.2026 09:00,0,0,0,3.378659986,3.379303634,3.378659986,0,0,0,0.000643648,0,1,1,1,1,1,1,1,1
14.04.2026 10:00,0,5.415767179,1.083153436,4.270723444,3.130561933,3.130561933,1.140161511,0,0,0,1,1,0,1,1,1,1,1,1
14.04.2026 11:00,0,15.09575962,3.019151924,5.283514209,3.245621064,3.245621064,2.037893146,0,0,0,1,1,0,1,1,1,1,1,1
14.04.2026 12:00,0,22.78086263,4.556172526,5.351873781,3.733957358,3.733957358,1.617916423,0,0,0,1,1,1,1,1,1,1,1,1
14.04.2026 13:00,0,29.75159348,5.950318696,5.218282066,3.750759781,3.750759781,1.467522285,0,0,0,1,1,1,1,1,1,1,1,1
14.04.2026 14:00,0,30.59512486,6.119024971,3.744674298,3.567088746,3.567088746,0.177585552,0,0,0,1,1,1,1,1,1,1,1,1
14.04.2026 15:00,0,32.22280355,6.444560709,3.518451826,3.175782628,3.175782628,0.342669198,0,0,0,1,1,1,1,1,1,1,1,1
14.04.2026 16:00,0,28.23170775,5.646341549,2.126896799,2.885205001,2.126896799,0,0.758308202,0,0,0,1,1,1,1,1,1,1,1
14.04.2026 17:00,0,23.57898704,4.715797407,1.783946034,2.667962969,1.783946034,0,0.884016935,0,0,0,1,1,1,1,1,1,1,1
14.04.2026 18:00,0,17.06582754,3.413165508,0.809090753,2.046591057,0.809090753,0,1.237500305,0,0,0,1,1,1,1,1,1,1,1
14.04.2026 19:00,0,5.686991606,1.137398321,0,2.161978827,0,0,2.161978827,0,0,0,1,1,1,1,1,1,1,1
14.04.2026 20:00,0,0,0,0,1.769112145,0,0,1.080528405,0.68858374,0,0,1,1,1,1,1,1,1,1
14.04.2026 21:00,0,0,0,0,1.462233509,0,0,0,1.462233509,0,0,1,1,1,1,1,1,1,1
14.04.2026 22:00,0,0,0,0,1.040497103,0,0,0,1.040497103,0,0,1,1,1,1,1,1,1,1
14.04.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
15.04.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
15.04.2026 01:00,1,0,0,0,1.287067243,0,0,0,0,1.287067243,0,0,1,1,1,1,0,1,1
15.04.2026 02:00,1,0,0,0,1.500148181,0,0,0,0,1.500148181,0,0,1,1,1,1,0,1,1
15.04.2026 03:00,1,0,0,0,1.236757834,0,0,0,0,1.236757834,0,0,1,1,1,1,0,1,1
15.04.2026 04:00,1,0,0,0,1.929000498,0,0,0,0,1.929000498,0,0,1,1,1,1,0,1,1
15.04.2026 05:00,1,0,0,0,1.696647072,0,0,0,0,1.696647072,0,0,1,1,1,1,0,1,1
15.04.2026 06:00,1,0,0,1.147059963,2.301964964,1.147059963,0,0,0,1.154905001,0,0,1,1,1,1,0,1,1
15.04.2026 07:00,1,0,0,1.354999115,2.852061144,1.354999115,0,0,0,1.497062028,0,0,1,1,1,1,0,1,1
15.04.2026 08:00,1,0,0,2.281308446,2.920034092,2.281308446,0,0,0,0.638725646,0,0,1,1,1,1,0,1,1
15.04.2026 09:00,1,0,0,2.80510837,3.623391791,2.80510837,0,0,0,0.818283422,0,0,1,1,1,1,0,1,1
15.04.2026 10:00,0,0,0,3.609735588,3.166078223,3.166078223,0,0,0,0,0,0,1,1,1,1,0,1,1
15.04.2026 11:00,0,0,0,4.801667103,3.705295407,3.705295407,0,0,0,0,0,0,1,1,1,1,0,1,1
15.04.2026 12:00,0,0,0,4.237172961,3.332933401,3.332933401,0,0,0,0,0,0,1,1,1,1,0,1,1
15.04.2026 13:00,0,0,0,5.349076203,3.231575029,3.231575029,0,0,0,0,0,0,1,1,1,1,0,1,1
15.04.2026 14:00,0,4.757035009,0.951407002,4.701672713,3.700191659,3.700191659,1.001481055,0,0,0,1,0,1,1,1,1,1,1,1
15.04.2026 15:00,1,4.757035009,0.951407002,3.718854119,3.321551704,0,0,0,0,3.321551704,0,0,1,1,0,1,1,1,0
15.04.2026 16:00,1,4.757035009,0.951407002,2.426658279,2.956373328,0,0,0,0,2.956373328,0,0,1,1,0,1,1,1,0
15.04.2026 17:00,1,4.757035009,0.951407002,1.531971635,2.412119794,0,0,0,0,2.412119794,0,0,1,1,0,1,1,1,0
15.04.2026 18:00,1,4.757035009,0.951407002,1.116165961,2.023411438,0,0,0,0,2.023411438,0,0,1,1,0,1,1,1,0
15.04.2026 19:00,1,0,0,0,2.09432848,0,0,0.903836652,0,1.190491828,0,0,1,1,0,1,1,1,1
15.04.2026 20:00,1,0,0,0,2.021926586,0,0,0,0,2.021926586,0,0,1,1,0,1,1,1,1
15.04.2026 21:00,1,0,0,0,1.152867583,0,0,0,0,1.152867583,0,0,1,1,0,1,1,1,1
15.04.2026 22:00,1,0,0,0,1.653755674,0,0,0,0,1.653755674,0,0,1,1,0,1,1,1,1
15.04.2026 23:00,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1
16.04.2026 00:00,1,0,0,0,1.161656086,0,0,0,0,1.161656086,0,0,1,0,0,1,1,1,1
16.04.2026 01:00,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1
